MANDT,QMNUM,QMART,QMTXT,ARTPR,PRIOK,ERNAM,ERDAT,AENAM,AEDAT,MZEIT,QMDAT,QMNAM,STRMN,STRUR,LTRMN,LTRUR,WAERS,AUFNR,VERID
800,000010001240,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,SCHULZET,25.11.2010,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814917,
800,000010001241,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,SCHULZET,25.11.2010,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814918,
800,000010001242,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,SCHULZET,25.11.2010,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814919,
800,000010001243,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814920,
800,000010001244,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814921,
800,000010001245,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814922,
800,000010001246,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814923,
800,000010001247,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814924,
800,000010001248,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814925,
800,000010001249,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814926,
800,000010001250,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814927,
800,000010001251,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814928,
800,000010001252,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814929,
800,000010001253,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814930,
800,000010001254,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814931,
800,000010001255,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814932,
800,000010001256,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814933,
800,000010001257,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814934,
800,000010001258,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814935,
800,000010001259,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814936,
800,000010001260,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814937,
800,000010001261,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814938,
800,000010001262,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814939,
800,000010001263,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814940,
800,000010001264,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814941,
800,000010001265,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814942,
800,000010001266,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814943,
800,000010001267,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814944,
800,000010001268,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814945,
800,000010001269,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814946,
800,000010001270,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814947,
800,000010001271,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814948,
800,000010001272,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814949,
800,000010001273,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814950,
800,000010001274,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814951,
800,000010001275,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814952,
800,000010001276,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814953,
800,000010001277,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814954,
800,000010001278,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814955,
800,000010001279,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814956,
800,000010001280,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814957,
800,000010001281,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814958,
800,000010001282,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814959,
800,000010001283,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814960,
800,000010001284,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814961,
800,000010001285,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814962,
800,000010001286,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814963,
800,000010001287,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814964,
800,000010001288,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814965,
800,000010001289,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814966,
800,000010001290,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814967,
800,000010001291,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814968,
800,000010001292,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814969,
800,000010001293,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814970,
800,000010001294,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814971,
800,000010001295,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814972,
800,000010001296,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814973,
800,000010001297,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814974,
800,000010001298,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814975,
800,000010001299,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814976,
800,000010001300,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814977,
800,000010001301,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814978,
800,000010001302,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814979,
800,000010001303,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814980,
800,000010001304,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814981,
800,000010001305,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814982,
800,000010001306,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814983,
800,000010001307,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814984,
800,000010001308,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814985,
800,000010001309,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814986,
800,000010001310,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814987,
800,000010001311,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814988,
800,000010001312,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814989,
800,000010001313,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814990,
800,000010001314,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814991,
800,000010001315,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814992,
800,000010001316,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814993,
800,000010001317,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814994,
800,000010001318,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814995,
800,000010001319,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814996,
800,000010001320,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814997,
800,000010001321,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814998,
800,000010001322,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000814999,
800,000010001323,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815000,
800,000010001324,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815001,
800,000010001325,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815002,
800,000010001326,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815003,
800,000010001327,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815004,
800,000010001328,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815005,
800,000010001329,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815006,
800,000010001330,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815007,
800,000010001331,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815008,
800,000010001332,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815009,
800,000010001333,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815010,
800,000010001334,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815011,
800,000010001335,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815012,
800,000010001336,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815013,
800,000010001337,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815014,
800,000010001338,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815015,
800,000010001339,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815016,
800,000010001340,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815017,
800,000010001341,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815018,
800,000010001342,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815019,
800,000010001343,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815020,
800,000010001344,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815021,
800,000010001345,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815022,
800,000010001346,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815023,
800,000010001347,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815024,
800,000010001348,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815025,
800,000010001349,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815026,
800,000010001350,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815027,
800,000010001351,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815028,
800,000010001352,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815029,
800,000010001353,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815030,
800,000010001354,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815031,
800,000010001355,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815032,
800,000010001356,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815033,
800,000010001357,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815034,
800,000010001358,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815035,
800,000010001359,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815036,
800,000010001360,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815037,
800,000010001361,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815038,
800,000010001362,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815039,
800,000010001363,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815040,
800,000010001364,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815041,
800,000010001365,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815042,
800,000010001366,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815043,
800,000010001367,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815044,
800,000010001368,ZP,Zählerstandsabh. WP Pumpenblock 2,PM,3,SCHULZET,04.04.2005,,00.00.0000,11:28:30,04.04.2005,,04.04.2005,11:28:30,18.04.2005,11:28:30,,000000815045,
