MANDT,QMNUM,QMART,QMTXT,ARTPR,ERNAM,ERDAT,AEDAT,MZEIT,QMDAT,STRMN,STRUR,LTRMN,LTRUR
800,000010001202,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001203,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001204,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001205,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001206,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001207,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001208,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001209,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001210,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001211,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001212,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001213,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001214,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001215,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001216,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001217,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001218,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001219,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001220,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001221,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001222,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001223,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001224,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001225,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001226,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001227,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001228,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001229,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001230,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001231,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001232,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001233,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001234,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001235,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001236,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,2010-11-25,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001237,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,2010-11-25,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001238,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,2010-11-25,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001239,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,2010-11-25,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001240,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,2010-11-25,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001241,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,2010-11-25,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001242,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,2010-11-25,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001243,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001244,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001245,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001246,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001247,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001248,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001249,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001250,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001251,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001252,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001253,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001254,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001255,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001256,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001257,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001258,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001259,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001260,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001261,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001262,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001263,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001264,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001265,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001266,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001267,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001268,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001269,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001270,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001271,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001272,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001273,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001274,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001275,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001276,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001277,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001278,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001279,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001280,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001281,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001282,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001283,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001284,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001285,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001286,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001287,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001288,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001289,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001290,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001291,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001292,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001293,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001294,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001295,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001296,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001297,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001298,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001299,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001300,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001301,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001302,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001303,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001304,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001305,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001306,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001307,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001308,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001309,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001310,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001311,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001312,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001313,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001314,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001315,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001316,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001317,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001318,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001319,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001320,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001321,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001322,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001323,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001324,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001325,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001326,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001327,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001328,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001329,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001330,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001331,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001332,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001333,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001334,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001335,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001336,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001337,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
800,000010001338,ZP,ZÄHLERSTANDSABH. WP PUMPENBLOCK 2,PM,SCHULZET,2005-04-04,NAT,11:28:30,2005-04-04,2005-04-04,11:28:30,2005-04-18,11:28:30
